OG	Query_species	Target_species	Query_accession	Target_accession	Query_length	Target_length	Alignment_length	Bit_score	Evalue	Normalized_bit_score
OG27682	Tomato	S. pimp	Solyc04g026160.3.1	SPI04g01903.1	111	81	77	139.0	1.15e-44	1.484150817484151
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00206.1	Capana12g002128	223	474	250	356.0	8.63e-123	1.1692493992545079
OG27682	Wild pepper	S. Pennelli	Capang06g002663	Sopen06g002550.1	184	266	182	312.0	6.090000000000001e-109	1.4451618175874468
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00204.1	Capana12g002128	474	474	474	818.0	6.85e-301	1.7278481012658227
OG27682	Dom. pepper	S. pimp	Capana04g002271	SPI08g00225.1	455	426	456	709.0	1.28e-258	1.6101816024351234
OG27682	Tomato Cherry	Potato	SLYcer04g05597.1	PGSC0003DMP400048431	476	477	476	880.0	0.0	1.8468016137272518
OG27682	S. Pennelli	S. pimp	Sopen05g006500.1	SPI05g00798.1	464	465	463	805.0	6.670000000000001e-296	1.7308931219873935
OG27682	S. Pennelli	S. pimp	Sopen05g006490.1	SPI05g00798.1	465	465	465	917.0	0.0	1.9709677419354839
OG27682	Tomato	S. Pennelli	Solyc03g114710.4.1	Sopen03g033790.1	450	479	480	874.0	0.0	1.8789839944328461
OG27682	Wild pepper	Potato	Capang10g002121	PGSC0003DMP400050730	206	266	208	192.0	1.44e-61	0.8269216731148259
OG27682	Tomato Cherry	Potato	SLYcer04g05509.1	PGSC0003DMP400037396	904	463	455	810.0	6.460000000000001e-291	1.323291968500927
OG27682	Dom. pepper	S. pimp	Capana04g001652	SPI04g00616.1	459	595	594	666.0	3.72e-239	1.2884220354808589
OG27682	Dom. pepper	S. pimp	Capana04g001651	SPI10g00498.1	265	456	240	220.0	3.11e-69	0.6676431645150612
OG27682	Dom. pepper	S. pimp	Capana04g001650	SPI04g00616.1	458	595	434	639.0	3.08e-228	1.2302062309640012
OG27682	Wild pepper	S. Pennelli	Capang03g003954	Sopen06g021520.1	117	132	93	45.1	1.09e-06	0.3648504273504274
OG27682	Wild pepper	Dom. pepper	Capang07g001668	Capana05g001959	473	318	310	582.0	5.8300000000000005e-210	1.5282021620327895
OG27682	Potato	Wild pepper	PGSC0003DMP400050733	Capang12g001954	256	157	152	177.0	2.1300000000000003e-56	0.9093973925159236
OG27682	Potato	Wild pepper	PGSC0003DMP400050733	Capang07g002142	256	163	143	184.0	6.94e-59	0.9296515529141104
OG27682	Potato	Wild pepper	PGSC0003DMP400050730	Capang12g001899	266	135	133	235.0	2.72e-79	1.312099693678641
OG27682	Potato	Wild pepper	PGSC0003DMP400050729	Capang12g001988	376	371	316	443.0	3.72e-156	1.188790359580203
OG27682	Potato	Wild pepper	PGSC0003DMP400050887	Capang01g003615	96	133	94	92.4	1.05e-25	0.8286184210526316
OG27682	Wild pepper	Potato	Capang10g002121	PGSC0003DMP400036297	206	227	197	187.0	8.229999999999999e-60	0.8560690304093067
OG27682	Dom. pepper	Tomato	Capana10g001700	Solyc05g010685.1.1	443	235	233	384.0	8.26e-134	1.249301186302291
OG27682	S. Pennelli	S. pimp	Sopen05g001960.1	SPI11g00492.1	448	417	418	698.0	1.28e-254	1.613716169921206
OG27682	S. pimp	Wild pepper	SPI12g04910.1	Capang12g000309	453	440	442	674.0	1.0199999999999999e-244	1.5109422034918722
OG27682	S. pimp	Wild pepper	SPI12g04909.1	Capang12g000308	448	471	473	708.0	7.48e-258	1.5406548566878981
OG27682	S. pimp	Wild pepper	SPI12g04909.1	Capang12g000309	448	440	442	712.0	3.54e-260	1.6026176948051947
OG27682	Potato	Wild pepper	PGSC0003DMP400049949	Capang12g001816	474	459	461	800.0	7.71e-294	1.7090124376051405
OG27682	Potato	Wild pepper	PGSC0003DMP400049948	Capang12g001816	475	459	459	809.0	1.25e-297	1.7328425639261553
OG27682	Dom. pepper	S. pimp	Capana04g001032	SPI04g04524.1	268	491	268	380.0	4.81e-131	1.0996519439462564
OG27682	Dom. pepper	S. pimp	Capana04g001031	SPI04g04526.1	452	398	435	600.0	2.36e-216	1.4208042424511942
OG27682	S. Pennelli	S. pimp	Sopen04g036500.1	SPI04g05398.1	468	468	468	941.0	0.0	2.0106837606837606
OG27682	Potato	Wild pepper	PGSC0003DMP400049885	Capang10g001290	495	474	478	638.0	1.7499999999999998e-229	1.3144099220048586
OG27682	S. pimp	Wild pepper	SPI12g04910.1	Capang12g000308	453	471	475	674.0	1.58e-244	1.461635803771038
OG27682	Potato	Wild pepper	PGSC0003DMP400049885	Capang10g001294	495	490	481	661.0	2.36e-238	1.3451968666254381
OG27682	Dom. pepper	S. pimp	Capana04g001031	SPI12g04542.1	452	486	480	665.0	2.32e-240	1.4219882370079027
OG27682	Dom. pepper	S. pimp	Capana04g001031	SPI04g04529.1	452	482	472	678.0	9.5e-246	1.4555318914552198
OG27682	Dom. pepper	S. pimp	Capana04g001031	SPI04g04524.1	452	491	488	680.0	3.25e-246	1.445782942522935
OG27682	Dom. pepper	S. pimp	Capana04g001031	SPI12g04539.1	452	486	487	681.0	6.670000000000001e-247	1.4506172839506173
OG27682	Dom. pepper	S. pimp	Capana04g001030	SPI12g04542.1	487	486	483	736.0	6.47e-268	1.5159285454745186
OG27682	Dom. pepper	S. pimp	Capana04g001030	SPI12g04539.1	487	486	483	740.0	1.95e-269	1.5190170777667924
OG27682	Dom. pepper	S. pimp	Capana04g001030	SPI04g04524.1	487	491	488	749.0	7.4e-273	1.5337763521623304
OG27682	Dom. pepper	S. pimp	Capana04g001030	SPI04g04529.1	487	482	469	768.0	9.150000000000001e-281	1.590314994845229
OG27682	Dom. pepper	S. pimp	Capana04g001025	SPI04g04524.1	484	491	487	760.0	2.54e-277	1.560087778357543
OG27682	Potato	Wild pepper	PGSC0003DMP400049885	Capang10g001289	495	491	481	671.0	5.5e-242	1.3651175708202183
OG27682	Potato	Wild pepper	PGSC0003DMP400051004	Capang01g004879	490	501	474	156.0	4.7699999999999995e-42	0.31137724550898205
OG27682	Dom. pepper	S. pimp	Capana04g001032	SPI04g04529.1	268	482	267	378.0	1.46e-130	1.102937078095002
OG27682	Dom. pepper	S. pimp	Capana04g001032	SPI12g04539.1	268	486	267	366.0	8.11e-126	1.0593790307720656
OG27682	Tomato Cherry	Dom. pepper	SLYcer07g00513.1	Capana03g004109	466	459	464	588.0	1.41e-210	1.2757160088642037
OG27682	Tomato Cherry	Dom. pepper	SLYcer07g00513.1	Capana03g004107	466	350	352	502.0	3e-178	1.2557694665849173
OG27682	Wild pepper	Potato	Capang07g001128	PGSC0003DMP400056736	463	487	472	417.0	1.85e-142	0.8752156500991215
OG27682	Wild pepper	Potato	Capang07g001128	PGSC0003DMP400026869	463	459	452	390.0	2.7500000000000003e-132	0.8514024760372112
OG27682	S. pimp	Wild pepper	SPI12g04998.1	Capang12g000237	913	459	461	845.0	8.140000000000001e-305	1.3832394342670742
OG27682	S. pimp	Wild pepper	SPI12g04997.1	Capang12g000237	214	459	267	197.0	4.64e-61	0.6608586321340582
OG27682	Tomato	Wild pepper	Solyc01g095620.3.1	Capang11g000165	477	464	463	572.0	8.37e-204	1.209670714956987
OG27682	Dom. pepper	S. pimp	Capana04g001039	SPI04g04526.1	216	398	216	312.0	1.05e-106	1.1188116508468267
OG27682	Tomato	Wild pepper	Solyc01g095760.3.1	Capang02g002491	453	428	421	731.0	1.92e-267	1.6663339935218997
OG27682	S. pimp	Wild pepper	SPI12g04914.1	Capang00g000785	273	466	465	301.0	1.79e-100	0.8687489191781037
OG27682	Dom. pepper	S. pimp	Capana04g001038	SPI04g04529.1	483	482	475	871.0	0.0	1.8041480889667794
OG27682	Dom. pepper	S. pimp	Capana04g001036	SPI04g04529.1	485	482	485	885.0	0.0	1.834544637891945
OG27682	Potato	S. Pennelli	PGSC0003DMP400055553	Sopen10g030600.1	358	335	353	333.0	4.1e-113	0.9607020762111231
OG27682	Potato	S. Pennelli	PGSC0003DMP400055554	Sopen10g029970.1	502	467	488	428.0	2.33e-146	0.878562836448638
OG27682	Dom. pepper	S. pimp	Capana04g001034	SPI03g03178.1	169	221	152	213.0	8.000000000000001e-71	1.115036547163244
OG27682	Potato	S. Pennelli	PGSC0003DMP400055554	Sopen10g030550.1	502	438	481	419.0	1.87e-143	0.8936491477014317
OG27682	Potato	S. Pennelli	PGSC0003DMP400055554	Sopen10g029990.1	502	483	496	419.0	8.29e-143	0.8550621530441382
OG27682	Potato	S. Pennelli	PGSC0003DMP400055562	Sopen10g030600.1	216	335	221	163.0	7.31e-49	0.6321724709784411
OG27682	Dom. pepper	S. pimp	Capana04g001033	SPI04g04529.1	485	482	474	843.0	3.44e-310	1.7476772040894897
OG27682	Dom. pepper	S. pimp	Capana04g001032	SPI12g04542.1	268	486	267	365.0	3.27e-125	1.0620815674712856
OG27682	Dom. pepper	S. pimp	Capana04g001037	SPI04g04529.1	485	482	475	855.0	6.53e-315	1.768372759549985
OG27682	Potato	Wild pepper	PGSC0003DMP400051004	Capang01g004878	490	485	355	149.0	1.19e-39	0.31687355354512936
OG27682	Potato	Wild pepper	PGSC0003DMP400051004	Capang01g004877	490	471	338	145.0	3.21e-38	0.3078556263269639
OG27682	Tomato Cherry	Potato	SLYcer04g05783.1	PGSC0003DMP400063180	332	458	442	565.0	2.81e-203	1.4692218656284526
OG27682	Wild pepper	Potato	Capang12g000604	PGSC0003DMP400061893	481	468	468	763.0	6.11e-279	1.597915222915223
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002376	275	454	268	400.0	1.34e-139	1.1623468161794153
OG27682	Dom. pepper	Tomato	Capana10g001880	Solyc12g042600.2.1	481	495	477	504.0	1.02e-176	1.031959931959932
OG27682	Dom. pepper	Tomato	Capana10g001880	Solyc10g085860.1.1	481	495	479	509.0	2.2e-178	1.0546819546819548
OG27682	Wild pepper	S. Pennelli	Capang05g000672	Sopen04g008280.1	203	360	203	377.0	1.28e-132	1.4423303229337714
OG27682	Potato	Wild pepper	PGSC0003DMP400051382	Capang05g000678	455	495	463	701.0	1.3e-254	1.483904983904984
OG27682	Potato	Wild pepper	PGSC0003DMP400051380	Capang05g000522	186	114	114	160.0	1.61e-51	1.1372382569326542
OG27682	Potato	Wild pepper	PGSC0003DMP400051379	Capang05g000523	97	109	95	157.0	1.07e-51	1.529461836753996
OG27682	Potato	Wild pepper	PGSC0003DMP400051377	Capang05g000678	236	495	296	356.0	2.67e-122	1.122307824002739
OG27682	Potato	Wild pepper	PGSC0003DMP400051524	Capang10g001995	126	190	112	98.6	5.31e-27	0.6507435254803675
OG27682	Potato	Wild pepper	PGSC0003DMP400051376	Capang05g000523	97	109	95	154.0	1.25e-50	1.4950818121630567
OG27682	Potato	Wild pepper	PGSC0003DMP400051375	Capang05g000408	278	208	208	356.0	9.36e-126	1.490661317100166
OG27682	Potato	Wild pepper	PGSC0003DMP400051375	Capang05g000672	278	203	203	359.0	3.35e-127	1.5317184675904596
OG27682	Potato	Wild pepper	PGSC0003DMP400051375	Capang00g001031	278	258	258	390.0	1.56e-138	1.4554542412581561
OG27682	Potato	Wild pepper	PGSC0003DMP400051374	Capang05g001258	365	490	375	540.0	8.21e-193	1.3044450656975117
OG27682	Potato	Wild pepper	PGSC0003DMP400051374	Capang05g000678	365	495	370	551.0	3.84e-197	1.3209492182094922
OG27682	Potato	Wild pepper	PGSC0003DMP400051373	Capang05g000678	430	495	448	680.0	1.1399999999999999e-246	1.4833803147756637
OG27682	Tomato Cherry	Potato	SLYcer04g05887.1	PGSC0003DMP400017683	465	469	468	903.0	0.0	1.9325790402824587
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002286	275	454	268	402.0	2.33e-140	1.168185822987585
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002374	275	454	268	404.0	5.77e-141	1.175843011613937
OG27682	Potato	Wild pepper	PGSC0003DMP400051375	Capang05g000676	278	204	204	343.0	6.03e-121	1.459391310481027
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002277	275	454	273	407.0	1.76e-142	1.1846015218261914
OG27682	Potato	Wild pepper	PGSC0003DMP400051524	Capang09g001789	126	173	112	92.0	1.24e-24	0.6218483347096064
OG27682	Potato	Wild pepper	PGSC0003DMP400051524	Capang01g003615	126	133	109	80.5	1.47e-20	0.6236633249791145
OG27682	Potato	Wild pepper	PGSC0003DMP400051968	Capang05g000523	93	109	95	105.0	4.6900000000000005e-31	1.024662128834961
OG27682	Potato	Wild pepper	PGSC0003DMP400051967	Capang10g001995	204	190	184	319.0	1.15e-112	1.6213364293085655
OG27682	Potato	Wild pepper	PGSC0003DMP400051966	Capang05g000062	139	142	131	89.0	1.41e-23	0.6335241665822272
OG27682	Tomato	S. pimp	Solyc04g016200.1.1	SPI04g01178.1	452	676	451	914.0	0.0	1.6882036445515003
OG27682	Tomato	S. pimp	Solyc04g016210.4.1	SPI04g01179.1	431	532	447	804.0	6.24e-295	1.689513807721159
OG27682	Tomato	S. pimp	Solyc04g016220.4.1	SPI04g01180.1	254	462	462	355.0	5.420000000000001e-122	1.0810495278999217
OG27682	Tomato	S. pimp	Solyc04g016230.4.1	SPI04g01183.1	490	471	471	946.0	0.0	1.9664911824602451
OG27682	Tomato	Potato	Solyc05g005930.3.1	PGSC0003DMP400067918	447	437	443	702.0	8.17e-256	1.5906756971214144
OG27682	Wild pepper	Potato	Capang12g000603	PGSC0003DMP400027046	481	489	489	746.0	6.65e-272	1.5444859677988512
OG27682	Potato	Wild pepper	PGSC0003DMP400051524	Capang12g002037	126	142	123	85.9	1.45e-22	0.6342108204784261
OG27682	Wild pepper	Potato	Capang12g000603	PGSC0003DMP400061893	481	468	468	743.0	3.5500000000000004e-271	1.5599156849156848
OG27682	Wild pepper	Potato	Capang12g000603	PGSC0003DMP400027048	481	486	489	724.0	1.9799999999999998e-263	1.5026522248744472
OG27682	Tomato	Potato	Solyc05g005930.3.1	PGSC0003DMP400036304	447	442	443	712.0	5.37e-260	1.5929019000475773
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00348.1	Capana12g002277	442	454	443	677.0	6.96e-246	1.5103005960093288
OG27682	Wild pepper	Potato	Capang12g000604	PGSC0003DMP400027046	481	489	489	801.0	1.13e-293	1.6547772406668113
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00348.1	Capana12g002285	442	446	442	692.0	2.9800000000000004e-252	1.5529340746301972
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00347.1	Capana12g002287	220	273	201	235.0	3.46e-78	0.9554029304029305
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00346.1	Capana07g002119	149	176	145	169.0	9.54e-55	1.0572948444173278
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002278	275	454	273	399.0	3.81e-139	1.1594273127753303
OG27682	Wild pepper	Potato	Capang12g000604	PGSC0003DMP400027048	481	486	486	789.0	7.52e-289	1.6329342162675498
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00348.1	Capana12g002374	442	454	443	674.0	1.15e-244	1.5047341878127054
OG27682	Tomato Cherry	Dom. pepper	SLYcer06g04015.1	Capana06g001526	336	461	345	487.0	1.31e-172	1.2543900423509968
OG27682	Dom. pepper	Tomato	Capana10g001880	Solyc10g083860.3.1	481	495	478	509.0	2.2e-178	1.0411684411684412
OG27682	Dom. pepper	Tomato	Capana10g001880	Solyc10g085870.1.1	481	487	475	517.0	7.72e-182	1.0703018608562755
OG27682	Tomato	Wild pepper	Solyc01g067350.4.1	Capang08g000096	459	401	404	704.0	4.0400000000000006e-257	1.6425113686372304
OG27682	Wild pepper	Dom. pepper	Capang05g002006	Capana03g004535	214	218	181	177.0	5e-56	0.8054960130326674
OG27682	Wild pepper	Dom. pepper	Capang05g002006	Capana12g002287	214	273	198	191.0	9.5e-61	0.7843962890691862
OG27682	S. Pennelli	S. pimp	Sopen05g007500.1	SPI05g00943.1	444	446	444	864.0	0.0	1.9359522078131943
OG27682	Tomato Cherry	Dom. pepper	SLYcer06g05212.1	Capana06g002614	384	380	401	258.0	4.85e-83	0.685827850877193
OG27682	Potato	Wild pepper	PGSC0003DMP400051111	Capang05g000382	219	138	135	82.4	4.18e-20	0.4999205876513798
OG27682	Potato	Wild pepper	PGSC0003DMP400051110	Capang12g000308	449	471	473	722.0	2.5799999999999998e-263	1.5704632611275824
OG27682	Potato	Wild pepper	PGSC0003DMP400051110	Capang12g000309	449	440	442	731.0	1.81e-267	1.6447129985827091
OG27682	Potato	Wild pepper	PGSC0003DMP400051109	Capang12g000308	449	471	473	719.0	4.25e-262	1.5683921334978888
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00339.1	Capana12g002293	372	472	307	385.0	5.3400000000000006e-132	0.9320325314379443
OG27682	Potato	Wild pepper	PGSC0003DMP400051109	Capang12g000309	449	440	442	719.0	9.49e-263	1.6210543632314234
OG27682	Potato	Wild pepper	PGSC0003DMP400051107	Capang12g000308	452	471	473	682.0	1.95e-247	1.4773100915017943
OG27682	Potato	Wild pepper	PGSC0003DMP400051107	Capang12g000309	452	440	440	682.0	4.39e-248	1.5283185840707965
OG27682	Potato	Wild pepper	PGSC0003DMP400051106	Capang08g000939	220	170	180	214.0	3.72e-71	1.1089572192513368
OG27682	Potato	Wild pepper	PGSC0003DMP400051104	Capang00g000785	487	466	466	726.0	2.01e-264	1.521269751742736
OG27682	Potato	Wild pepper	PGSC0003DMP400051103	Capang00g000785	494	466	465	752.0	1.1799999999999999e-274	1.568000556028566
OG27682	Tomato Cherry	Dom. pepper	SLYcer06g05287.1	Capana06g000316	452	441	441	763.0	3.53e-280	1.7102121084421968
OG27682	Tomato Cherry	Tomato	SLYcer08g00646.1	Solyc08g014050.2.1	488	489	488	999.0	0.0	2.0440133762445942
OG27682	Tomato Cherry	Tomato	SLYcer08g00615.1	Solyc08g150105.1.1	440	430	429	863.0	0.0	1.9841701902748414
OG27682	Dom. pepper	Potato	Capana00g000107	PGSC0003DMP400014316	123	223	116	104.0	6.14e-29	0.6181432060957381
OG27682	Potato	Wild pepper	PGSC0003DMP400051108	Capang08g000939	136	170	108	142.0	3.92e-44	0.9286764705882353
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002285	275	446	269	407.0	1.35e-142	1.1890052996331024
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00342.1	Capana12g002278	507	454	329	478.0	1.85e-166	0.9998044991267627
OG27682	Wild pepper	S. Pennelli	Capang05g000670	Sopen04g008280.1	412	360	365	489.0	2.54e-173	1.2713996763754045
OG27682	S. pimp	Tomato	SPI04g00616.1	Solyc04g010110.3.1	595	510	595	868.0	3.39e-318	1.5820728291316526
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana00g000242	275	455	276	408.0	1.28e-142	1.1883516483516483
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00345.1	Capana12g002215	275	455	276	408.0	1.28e-142	1.1883516483516483
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00344.1	Capana07g002119	107	176	91	110.0	5.810000000000001e-32	0.8358644859813084
OG27682	Tomato Cherry	Tomato	SLYcer08g00893.1	Solyc08g016260.1.1	239	192	178	352.0	5.59e-125	1.650976290097629
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00343.1	Capana12g002278	403	454	444	605.0	3.02e-218	1.4169199068659066
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00343.1	Capana12g002374	403	454	444	608.0	2.6e-219	1.4251866507799433
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00343.1	Capana12g002277	403	454	444	612.0	3.89e-221	1.4345547162798833
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00343.1	Capana12g002285	403	446	447	631.0	1.4499999999999998e-228	1.4877961254715197
OG27682	Potato	Wild pepper	PGSC0003DMP400051293	Capang05g000672	163	203	162	302.0	1.7599999999999999e-106	1.6763577019553324
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00342.1	Capana12g002285	507	446	329	452.0	1.9400000000000002e-156	0.9544582128231662
OG27682	Tomato	Wild pepper	Solyc01g066080.3.1	Capang07g000516	168	427	258	137.0	4.41e-39	0.5532786885245902
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00342.1	Capana12g002374	507	454	329	474.0	6.04e-165	0.9944130194892649
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00342.1	Capana12g002277	507	454	329	475.0	2.12e-165	0.9955143410751679
OG27682	Tomato	Wild pepper	Solyc01g066090.3.1	Capang03g003960	213	452	404	154.0	1.23e-44	0.5388985832398521
OG27682	Tomato	Wild pepper	Solyc01g066100.2.1	Capang03g003960	474	452	460	691.0	5.09e-251	1.4869543706358987
OG27682	Tomato	Wild pepper	Solyc01g066110.2.1	Capang03g003960	391	452	457	504.0	1.6e-178	1.198187085530634
OG27682	Tomato	Wild pepper	Solyc01g066140.2.1	Capang03g003960	248	452	276	356.0	1.1200000000000001e-122	1.10549885812161
OG27682	Potato	Wild pepper	PGSC0003DMP400051294	Capang05g000678	328	495	332	523.0	1.5699999999999999e-186	1.3209657551120966
OG27682	Wild pepper	S. Pennelli	Capang05g000676	Sopen04g008280.1	204	360	204	369.0	1.0300000000000002e-129	1.407107843137255
OG27682	Tomato Cherry	Dom. pepper	SLYcer11g00342.1	Capana12g002286	507	454	329	454.0	3.15e-157	0.9506903353057199
OG27682	Tomato Cherry	Wild pepper	SLYcer07g01018.1	Capang10g001995	186	190	142	207.0	1.0899999999999999e-68	1.0985002829654782
OG27682	Wild pepper	Tomato Cherry	Capang12g002042	SLYcer08g00615.1	421	440	442	536.0	1.15e-190	1.252796372273807
OG27682	S. pimp	Potato	SPI07g00566.1	PGSC0003DMP400008081	380	267	266	379.0	2.6300000000000003e-132	1.217632564557461
OG27682	S. Pennelli	S. pimp	Sopen11g026400.1	SPI11g03794.1	467	467	467	932.0	0.0	1.9989293361884368
OG27682	S. Pennelli	S. pimp	Sopen11g026410.1	SPI11g03796.1	464	464	464	927.0	0.0	1.9967672413793103
OG27682	Potato	Tomato Cherry	PGSC0003DMP400062125	SLYcer01g05616.1	264	167	167	327.0	6.78e-115	1.5945722191979677
OG27682	Potato	Tomato Cherry	PGSC0003DMP400037742	SLYcer03g03079.1	476	479	473	570.0	1.11e-202	1.1968803178891598
OG27682	S. pimp	Potato	SPI09g04547.1	PGSC0003DMP400060409	181	279	187	319.0	1.02e-111	1.450137626487653
OG27682	Potato	Tomato Cherry	PGSC0003DMP400028288	SLYcer11g00601.1	471	483	465	462.0	3e-160	0.9750761561894212
OG27682	Potato	Tomato Cherry	PGSC0003DMP400037742	SLYcer04g05054.1	476	482	471	551.0	3.3800000000000003e-195	1.154559956762788
OG27682	S. Pennelli	S. pimp	Sopen12g032660.1	SPI12g04910.1	452	453	453	894.0	0.0	1.9723744359139659
OG27682	Wild pepper	Potato	Capang12g001966	PGSC0003DMP400036304	368	442	368	615.0	7.73e-223	1.5312991835530199
OG27682	S. Pennelli	Potato	Sopen05g007500.1	PGSC0003DMP400049266	444	447	446	810.0	1.6799999999999999e-298	1.818202430618538
OG27682	Potato	Tomato Cherry	PGSC0003DMP400062125	SLYcer01g05613.1	264	391	263	505.0	4.41e-182	1.6097952026660467
OG27682	S. pimp	Potato	SPI05g04927.1	PGSC0003DMP400040380	483	489	481	889.0	0.0	1.8323934001448006
OG27682	S. Pennelli	S. pimp	Sopen12g032650.1	SPI12g04909.1	448	448	448	878.0	0.0	1.9609375
OG27682	Potato	Tomato Cherry	PGSC0003DMP400060542	SLYcer10g05371.1	338	426	277	319.0	6.66e-107	0.8477859266049949
OG27682	Dom. pepper	Tomato Cherry	Capana10g000457	SLYcer10g00637.1	460	456	455	820.0	6.670000000000001e-302	1.7828184591914569
OG27682	Tomato	S. Pennelli	Solyc10g009580.4.1	Sopen10g005390.1	487	476	476	926.0	0.0	1.9244344555070487
OG27682	S. pimp	Tomato	SPI01g08160.1	Solyc03g078730.3.1	114	131	121	62.4	1.04e-13	0.5048346055979643
OG27682	S. Pennelli	Wild pepper	Sopen10g029970.1	Capang10g002102	467	477	471	788.0	2.99e-289	1.6728908820743493
OG27682	S. pimp	Dom. pepper	SPI12g04997.1	Capana12g000272	214	470	268	197.0	3.1e-61	0.6558361503280971
OG27682	Potato	Tomato Cherry	PGSC0003DMP400053689	SLYcer04g05050.1	492	491	491	972.0	0.0	1.9745727981719736
OG27682	Potato	Tomato Cherry	PGSC0003DMP400053688	SLYcer04g05052.1	308	398	300	465.0	2.1599999999999998e-165	1.3390409841414868
OG27682	Tomato Cherry	Wild pepper	SLYcer04g00462.1	Capang05g000678	447	495	463	669.0	2.8399999999999998e-242	1.4296725645718933
OG27682	Tomato Cherry	Wild pepper	SLYcer04g00460.1	Capang05g000523	71	109	59	102.0	3.19e-30	1.193242020932937
OG27682	Tomato Cherry	S. Pennelli	SLYcer01g07469.1	Sopen04g003430.1	134	131	153	103.0	5.1e-29	0.7849208157684858
OG27682	S. Pennelli	Wild pepper	Sopen10g029980.1	Capang05g000672	394	203	202	278.0	2.27e-93	1.033713835613013
OG27682	Tomato Cherry	Wild pepper	SLYcer04g00459.1	Capang05g000678	470	495	459	762.0	1.49e-278	1.5824629271437782
OG27682	Potato	Tomato Cherry	PGSC0003DMP400031480	SLYcer04g05052.1	280	398	274	311.0	4.95e-105	0.9496320890165111
OG27682	Potato	Tomato Cherry	PGSC0003DMP400037741	SLYcer04g05054.1	496	482	471	560.0	1.62e-198	1.1434128630705396
OG27682	S. pimp	Dom. pepper	SPI12g04998.1	Capana12g000272	913	470	471	863.0	1.89e-311	1.3901552049591013
OG27682	S. Pennelli	Wild pepper	Sopen10g029980.1	Capang05g000408	394	208	207	279.0	1.34e-93	1.018388812963686
OG27682	Potato	Tomato Cherry	PGSC0003DMP400031481	SLYcer03g03078.1	176	175	175	338.0	1.06e-120	1.9231006493506495
OG27682	S. pimp	Dom. pepper	SPI12g04997.1	Capana03g004107	214	350	262	177.0	1.98e-54	0.647716955941255
OG27682	Tomato Cherry	Wild pepper	SLYcer04g00459.1	Capang00g000055	470	484	477	770.0	8.909999999999999e-282	1.611411992263056
OG27682	S. Pennelli	S. pimp	Sopen12g032700.1	SPI12g04914.1	486	273	486	436.0	9.45e-153	1.2470944693166917
OG27682	S. Pennelli	Wild pepper	Sopen10g029980.1	Capang10g002000	394	236	234	310.0	2.77e-105	1.045104534113396
OG27682	S. Pennelli	Potato	Sopen05g032290.1	PGSC0003DMP400027607	458	459	458	861.0	2.55e-318	1.878956531666524
OG27682	Tomato Cherry	Wild pepper	SLYcer03g04662.1	Capang03g000856	449	501	480	707.0	6.7e-257	1.4917803591036192
OG27682	Wild pepper	Potato	Capang12g001966	PGSC0003DMP400036305	368	430	367	588.0	2.2500000000000002e-212	1.4894274519716886
OG27682	Potato	Tomato Cherry	PGSC0003DMP400053659	SLYcer04g05050.1	418	491	472	451.0	1.4e-156	0.9975443144057143
OG27682	Potato	Dom. pepper	PGSC0003DMP400016632	Capana02g001067	215	458	260	257.0	2.36e-84	0.8875444297755661
OG27682	S. Pennelli	S. pimp	Sopen12g031970.1	SPI12g04828.1	451	404	370	702.0	2.66e-256	1.6415391539153914
OG27682	Potato	Tomato Cherry	PGSC0003DMP400053659	SLYcer12g04585.1	418	486	465	461.0	1.9300000000000002e-160	1.019734380845492
OG27682	Potato	Tomato Cherry	PGSC0003DMP400028287	SLYcer11g00601.1	471	483	468	461.0	8.52e-160	0.9740409595020506
OG27682	Potato	Dom. pepper	PGSC0003DMP400016632	Capana02g001068	215	454	257	248.0	6.02e-81	0.8591742649318718
