OG	Query_species	Target_species	Query_accession	Target_accession	Query_length	Target_length	Alignment_length	Bit_score	Evalue	Normalized_bit_score
OG27521	Potato	S. Pennelli	PGSC0003DMP400056257	Sopen05g028710.1	578	577	577	1115.0	0.0	1.9272771704257194
OG27521	S. pimp	Potato	SPI10g00602.1	PGSC0003DMP400000215	482	570	541	760.0	4.5100000000000004e-276	1.4571230982019363
OG27521	S. pimp	Potato	SPI10g00602.1	PGSC0003DMP400000216	482	570	541	760.0	4.5100000000000004e-276	1.4571230982019363
OG27521	S. pimp	Potato	SPI10g00602.1	PGSC0003DMP400056257	482	578	541	753.0	3.3000000000000003e-273	1.4325044149951902
OG27521	Wild pepper	Potato	Capang10g000666	PGSC0003DMP400000215	579	570	570	984.0	0.0	1.7163530588128353
OG27521	S. Pennelli	Wild pepper	Sopen05g028710.1	Capang10g000666	577	579	577	964.0	0.0	1.668691612563345
OG27521	S. pimp	Potato	SPI10g00604.1	PGSC0003DMP400000215	835	570	563	878.0	5.97e-317	1.2995167559617606
OG27521	S. Pennelli	Wild pepper	Sopen05g028710.1	Capang01g003607	577	575	574	978.0	0.0	1.7031210911008967
OG27521	Potato	Tomato	PGSC0003DMP400000217	Solyc01g095580.3.1	400	575	398	795.0	1.42e-291	1.685054347826087
OG27521	Wild pepper	Potato	Capang10g000666	PGSC0003DMP400000216	579	570	570	984.0	0.0	1.7163530588128353
OG27521	Wild pepper	Potato	Capang10g000666	PGSC0003DMP400056257	579	578	577	977.0	0.0	1.690578852693165
OG27521	Dom. pepper	Potato	Capana10g000854	PGSC0003DMP400056257	579	578	577	974.0	0.0	1.6853930234086931
OG27521	Dom. pepper	Potato	Capana10g000854	PGSC0003DMP400000216	579	570	570	981.0	0.0	1.7102672484319608
OG27521	Dom. pepper	Potato	Capana10g000854	PGSC0003DMP400000215	579	570	570	981.0	0.0	1.7102672484319608
OG27521	Tomato	S. Pennelli	Solyc07g054580.3.1	Sopen10g004340.1	601	586	590	943.0	0.0	1.591629139148064
OG27521	Tomato	S. Pennelli	Solyc07g054580.3.1	Sopen07g028470.1	601	423	421	824.0	1.56e-301	1.6628471853451496
OG27521	Tomato	S. Pennelli	Solyc05g050280.3.1	Sopen05g028710.1	578	577	577	1132.0	0.0	1.9584445257356689
OG27521	Potato	Tomato	PGSC0003DMP400000216	Solyc01g095580.3.1	570	575	568	1129.0	0.0	1.971212814645309
OG27521	Potato	Tomato	PGSC0003DMP400000215	Solyc01g095580.3.1	570	575	568	1129.0	0.0	1.971212814645309
OG27521	Wild pepper	Dom. pepper	Capang02g000561	Capana02g000676	492	602	491	996.0	0.0	1.8404539070307646
OG27521	S. Pennelli	Potato	Sopen07g028470.1	PGSC0003DMP400037585	423	610	423	645.0	2.5900000000000004e-231	1.2910998721078943
OG27521	Wild pepper	Dom. pepper	Capang07g001658	Capana07g001662	599	599	599	1203.0	0.0	2.008347245409015
OG27521	S. pimp	Tomato Cherry	SPI10g00263.1	SLYcer10g00395.1	616	616	616	1251.0	0.0	2.030844155844156
OG27521	Potato	Tomato Cherry	PGSC0003DMP400046368	SLYcer10g00396.1	285	395	211	224.0	4.13e-71	0.674772373972907
OG27521	Potato	Tomato Cherry	PGSC0003DMP400025582	SLYcer01g08131.1	165	105	85	98.6	2.9000000000000004e-27	0.7613419913419913
OG27521	Tomato Cherry	S. Pennelli	SLYcer07g05419.1	Sopen07g031970.1	607	607	607	1219.0	0.0	2.0090609555189456
OG27521	S. pimp	Tomato	SPI07g05529.1	Solyc07g053030.4.1	606	492	606	939.0	0.0	1.7298458504387022
OG27521	Wild pepper	Potato	Capang07g001658	PGSC0003DMP400037585	599	610	589	961.0	0.0	1.5948835490845399
OG27521	Potato	S. Pennelli	PGSC0003DMP400033488	Sopen07g031970.1	608	607	607	1197.0	0.0	1.9670822314228735
OG27521	S. Pennelli	Dom. pepper	Sopen10g002550.1	Capana07g001573	616	605	598	848.0	4.3899999999999994e-308	1.3850796930342386
OG27521	Tomato Cherry	Tomato	SLYcer02g03325.1	Solyc02g064830.4.1	702	600	596	1203.0	0.0	1.8600498575498574
OG27521	Potato	Tomato Cherry	PGSC0003DMP400033488	SLYcer07g05419.1	608	607	607	1197.0	0.0	1.9662598630018209
OG27521	S. pimp	Dom. pepper	SPI05g04243.1	Capana08g001036	577	575	574	981.0	0.0	1.7048632356265543
OG27521	S. pimp	Dom. pepper	SPI05g04243.1	Capana10g000854	577	579	577	961.0	0.0	1.6617681833556333
OG27521	Tomato	S. Pennelli	Solyc07g053030.4.1	Sopen07g026580.1	492	606	606	932.0	0.0	1.7151151090718828
OG27521	S. pimp	Potato	SPI07g05709.1	PGSC0003DMP400032009	600	335	329	639.0	5.399999999999999e-230	1.486231343283582
OG27521	Tomato Cherry	S. Pennelli	SLYcer08g05274.1	Sopen07g028470.1	581	423	421	754.0	2.5599999999999997e-274	1.5461582907109694
OG27521	S. pimp	Potato	SPI07g05709.1	PGSC0003DMP400037585	600	610	590	939.0	0.0	1.5538387978142076
OG27521	S. pimp	Potato	SPI07g05529.1	PGSC0003DMP400045440	606	607	606	1187.0	0.0	1.9571324101108627
OG27521	Tomato Cherry	S. Pennelli	SLYcer08g05274.1	Sopen10g004340.1	581	586	589	883.0	0.0	1.5184732102471319
OG27521	Wild pepper	Potato	Capang07g002279	PGSC0003DMP400033488	612	608	613	1159.0	0.0	1.9024714052287581
OG27521	Potato	S. Pennelli	PGSC0003DMP400056258	Sopen06g014910.1	288	525	267	444.0	2.51e-155	1.1867460317460317
OG27521	Wild pepper	Potato	Capang02g002739	PGSC0003DMP400043351	599	600	599	1126.0	0.0	1.884910962715637
OG27521	S. pimp	Potato	SPI02g04598.1	PGSC0003DMP400043351	599	600	599	1186.0	0.0	1.9808208124652198
OG27521	Potato	Dom. pepper	PGSC0003DMP400037771	Capana07g001573	424	605	422	613.0	6.4e-219	1.2294889287384998
OG27521	Wild pepper	Potato	Capang02g000561	PGSC0003DMP400046369	492	600	491	918.0	0.0	1.6958943089430893
OG27521	Wild pepper	Potato	Capang02g000561	PGSC0003DMP400043351	492	600	491	879.0	0.0	1.6278252032520326
OG27521	S. pimp	Potato	SPI10g00264.1	PGSC0003DMP400043382	64	101	54	98.6	6.54e-29	1.2490563118811882
OG27521	S. pimp	Potato	SPI10g00263.1	PGSC0003DMP400043415	616	541	540	1001.0	0.0	1.7392620087860384
OG27521	S. pimp	Tomato Cherry	SPI10g00265.1	SLYcer10g00396.1	226	395	226	455.0	6.590000000000001e-163	1.5803741458496694
OG27521	Potato	Dom. pepper	PGSC0003DMP400037770	Capana07g001573	615	605	614	917.0	0.0	1.5017536786938117
OG27521	Potato	Tomato Cherry	PGSC0003DMP400046369	SLYcer02g03325.1	600	702	599	1149.0	0.0	1.7783760683760683
OG27521	Potato	Tomato Cherry	PGSC0003DMP400045440	SLYcer07g04810.1	607	606	606	1183.0	0.0	1.9513609103908744
OG27521	S. pimp	Potato	SPI10g00265.1	PGSC0003DMP400043378	226	313	229	375.0	1.2300000000000001e-132	1.4264751618649099
OG27521	S. Pennelli	Wild pepper	Sopen02g014930.1	Capang02g000561	504	492	418	686.0	4.7000000000000004e-248	1.3787020905923346
OG27521	S. Pennelli	Potato	Sopen01g039330.1	PGSC0003DMP400000216	574	570	568	1130.0	0.0	1.9772907879454733
OG27521	Tomato Cherry	Tomato	SLYcer01g07036.1	Solyc01g095580.3.1	574	575	574	1154.0	0.0	2.0087047417058024
OG27521	S. pimp	Tomato Cherry	SPI02g02211.1	SLYcer02g03325.1	599	702	598	1194.0	0.0	1.8470884522637445
OG27521	S. Pennelli	Tomato Cherry	Sopen05g028710.1	SLYcer10g02729.1	577	577	577	1130.0	0.0	1.9601386481802425
OG27521	S. pimp	Potato	SPI10g00606.1	PGSC0003DMP400056257	577	578	576	949.0	0.0	1.645024377372521
OG27521	Wild pepper	Dom. pepper	Capang02g002739	Capana02g003021	599	599	599	1202.0	0.0	2.006677796327212
OG27521	S. pimp	Potato	SPI10g00607.1	PGSC0003DMP400056257	302	578	440	397.0	3.1e-136	1.0122997777217626
OG27521	S. pimp	Potato	SPI08g05169.1	PGSC0003DMP400037585	415	610	431	621.0	9.91e-222	1.2608236223582856
OG27521	S. pimp	Potato	SPI10g00606.1	PGSC0003DMP400000216	577	570	568	966.0	0.0	1.6870564626470856
OG27521	Potato	S. Pennelli	PGSC0003DMP400025582	Sopen01g049640.1	165	105	85	94.0	2.91e-25	0.7276190476190476
OG27521	S. pimp	Potato	SPI10g00606.1	PGSC0003DMP400000215	577	570	568	966.0	0.0	1.6870564626470856
OG27521	S. Pennelli	Potato	Sopen07g031970.1	PGSC0003DMP400033488	607	608	607	1193.0	0.0	1.9670822314228735
OG27521	S. Pennelli	Wild pepper	Sopen02g014930.1	Capang01g004830	504	595	522	763.0	1.5500000000000001e-276	1.3981209150326799
OG27521	S. Pennelli	Dom. pepper	Sopen07g028470.1	Capana07g001662	423	599	421	755.0	5.9e-275	1.512013718687963
OG27521	S. Pennelli	Dom. pepper	Sopen07g026580.1	Capana07g001573	606	605	608	1095.0	0.0	1.8092491067288545
OG27521	S. Pennelli	Wild pepper	Sopen02g014930.1	Capang02g002739	504	599	510	793.0	2.4699999999999998e-288	1.4456667196650503
OG27521	Dom. pepper	Wild pepper	Capana10g000405	Capang10g000304	609	609	609	1216.0	0.0	1.9950738916256157
OG27521	S. pimp	Potato	SPI10g00604.1	PGSC0003DMP400056257	835	578	570	852.0	2.4e-306	1.2495990717526884
OG27521	S. Pennelli	Potato	Sopen01g039330.1	PGSC0003DMP400000215	574	570	568	1130.0	0.0	1.9772907879454733
OG27521	S. pimp	Potato	SPI10g00607.1	PGSC0003DMP400000216	302	570	439	407.0	5.77e-140	1.0407923782967352
OG27521	Wild pepper	Dom. pepper	Capang07g002279	Capana07g001573	612	605	612	960.0	0.0	1.5785191487063144
OG27521	Potato	Tomato Cherry	PGSC0003DMP400044854	SLYcer01g08131.1	106	105	105	160.0	1.6399999999999998e-52	1.5119047619047619
OG27521	Potato	Tomato Cherry	PGSC0003DMP400032009	SLYcer07g04981.1	335	600	329	639.0	1.44e-230	1.486231343283582
OG27521	S. pimp	Potato	SPI10g00606.1	PGSC0003DMP400034515	577	508	527	887.0	0.0	1.641662345283096
OG27521	Dom. pepper	Tomato	Capana07g001662	Solyc07g054580.3.1	599	601	600	1065.0	0.0	1.7791785532737592
OG27521	S. pimp	Potato	SPI10g00607.1	PGSC0003DMP400000215	302	570	439	407.0	5.77e-140	1.0407923782967352
OG27521	S. pimp	Potato	SPI10g00604.1	PGSC0003DMP400034515	835	508	515	822.0	6.06e-296	1.3024682917629309
OG27521	S. pimp	Potato	SPI07g06137.1	PGSC0003DMP400033488	607	608	607	1192.0	0.0	1.9662598630018209
OG27521	S. pimp	Potato	SPI10g00604.1	PGSC0003DMP400000216	835	570	563	878.0	5.97e-317	1.2995167559617606
OG27521	S. pimp	Tomato	SPI07g06137.1	Solyc07g063850.3.1	607	608	607	1226.0	0.0	2.018932086187462
OG27521	Potato	Tomato Cherry	PGSC0003DMP400044853	SLYcer01g08126.1	389	597	389	775.0	2.33e-283	1.6477933799244724
OG27529	S. Pennelli	Wild pepper	Sopen02g016090.1	Capang02g003023	322	311	204	127.0	1.5399999999999999e-34	0.40836012861736337
OG27529	S. Pennelli	Potato	Sopen02g016080.1	PGSC0003DMP400002648	227	315	220	131.0	8.91e-37	0.4158730158730159
OG27529	S. pimp	Tomato	SPI02g02347.1	Solyc01g059780.1.1	122	85	72	52.8	2.53e-10	0.5347685631629701
OG27529	Potato	Tomato	PGSC0003DMP400061289	Solyc02g066857.1.1	137	127	128	181.0	2.38e-60	1.4023794470946607
OG27529	Potato	Tomato Cherry	PGSC0003DMP400061289	SLYcer02g02741.1	137	135	136	194.0	5.7400000000000005e-65	1.452095160854285
OG27529	Tomato Cherry	S. pimp	SLYcer02g03455.1	SPI02g02347.1	84	122	75	99.4	1.26e-28	0.9942818110850897
OG27529	Potato	Tomato Cherry	PGSC0003DMP400061289	SLYcer02g02530.1	137	117	118	178.0	5.67e-59	1.4249173373260964
OG27529	S. pimp	Tomato	SPI02g02350.1	Solyc02g066855.1.1	130	122	121	243.0	4.37e-85	1.9343631778058008
OG27529	S. pimp	Wild pepper	SPI02g02361.1	Capang03g001062	69	65	61	69.7	5.53e-18	1.057892976588629
OG27529	S. pimp	Potato	SPI05g02642.1	PGSC0003DMP400066913	81	128	66	101.0	2.4200000000000002e-29	1.017988040123457
OG27529	S. pimp	Wild pepper	SPI02g02356.1	Capang03g001062	120	65	62	75.1	2.66e-19	0.8922756410256409
OG27529	Tomato Cherry	S. pimp	SLYcer02g03456.1	SPI02g01631.1	66	69	56	76.6	1.37e-20	1.114920948616601
OG27529	Tomato	S. pimp	Solyc02g066840.2.1	SPI02g02352.1	145	75	78	104.0	3.41e-30	1.0554022988505747
OG27529	S. pimp	Tomato	SPI02g02350.1	Solyc02g150115.1.1	130	122	121	234.0	2.8399999999999997e-81	1.8628625472887768
OG27529	Tomato Cherry	Tomato	SLYcer02g02745.1	Solyc02g030633.1.1	129	119	81	157.0	3.72e-51	1.2759429353136604
OG27529	S. pimp	Tomato	SPI02g02351.1	Solyc02g066857.1.1	135	127	126	246.0	3.81e-86	1.8907261592300961
OG27529	Tomato Cherry	S. pimp	SLYcer02g03462.1	SPI02g02355.1	223	359	236	385.0	1.1299999999999999e-135	1.3949560937831795
OG27529	S. pimp	Tomato	SPI02g02356.1	Solyc02g032680.2.1	120	121	120	236.0	2.2199999999999998e-82	1.9752066115702478
OG27529	S. pimp	Tomato	SPI02g02355.1	Solyc02g066890.2.1	359	354	353	549.0	1.62e-198	1.5400476842453141
OG27529	Tomato Cherry	S. pimp	SLYcer02g02738.1	SPI02g02350.1	130	130	130	246.0	4.74e-86	1.8923076923076922
OG27529	Tomato Cherry	S. pimp	SLYcer02g03461.1	SPI02g02353.1	359	226	217	286.0	2.02e-96	1.0268937806591565
OG27529	S. pimp	Tomato	SPI02g02353.1	Solyc02g030650.1.1	226	181	157	271.0	2.16e-93	1.3415391385126876
OG27529	Tomato Cherry	S. pimp	SLYcer02g02738.1	SPI02g01428.1	130	130	130	249.0	5.77e-87	1.9153846153846155
OG27529	Tomato Cherry	S. pimp	SLYcer02g02738.1	SPI02g01420.1	130	130	130	251.0	4.93e-88	1.9307692307692308
OG27529	Tomato Cherry	S. pimp	SLYcer02g02738.1	SPI02g01626.1	130	138	125	255.0	1.9299999999999998e-89	1.9046822742474916
OG27529	S. pimp	Tomato	SPI02g02352.1	Solyc02g030640.2.1	75	76	56	109.0	1.33e-33	1.430438596491228
OG27529	S. pimp	Tomato	SPI02g02351.1	Solyc02g030637.1.1	135	127	126	237.0	2.48e-82	1.8145523476232137
OG27529	Tomato Cherry	S. Pennelli	SLYcer02g03467.1	Sopen02g011000.1	359	359	358	479.0	1.4599999999999998e-170	1.3356545961002786
OG27529	Tomato Cherry	S. pimp	SLYcer02g02735.1	SPI02g02354.1	77	70	70	114.0	3.5400000000000004e-35	1.522077922077922
OG27529	Tomato	S. pimp	Solyc02g066855.1.1	SPI02g02350.1	122	130	121	244.0	2.81e-85	1.9343631778058008
OG27529	Tomato Cherry	Tomato	SLYcer02g02746.1	Solyc02g066890.2.1	329	354	333	384.0	1.21e-133	1.124439750656844
OG27529	S. Pennelli	Dom. pepper	Sopen02g016090.1	Capana02g003278	322	311	204	127.0	1.59e-34	0.40836012861736337
OG27529	Tomato Cherry	S. pimp	SLYcer02g02734.1	SPI02g02352.1	71	75	71	139.0	3.82e-45	1.9125821596244132
OG27529	Tomato Cherry	S. pimp	SLYcer02g02733.1	SPI02g01427.1	262	274	270	315.0	6.510000000000001e-109	1.1816877472558087
OG27529	Tomato Cherry	S. pimp	SLYcer02g03461.1	SPI02g01427.1	359	274	265	307.0	3.42e-104	0.9850100644531647
OG27529	Dom. pepper	Tomato Cherry	Capana02g003278	SLYcer02g05303.1	311	317	313	412.0	9.549999999999999e-146	1.2977522391390344
OG27529	Tomato	S. pimp	Solyc02g066850.1.1	SPI02g01631.1	67	69	56	78.2	3.5e-21	1.1181592039800994
OG27529	S. Pennelli	Potato	Sopen02g016090.1	PGSC0003DMP400002648	322	315	197	132.0	6.22e-36	0.41904761904761906
OG27529	Potato	S. pimp	PGSC0003DMP400061289	SPI02g02351.1	137	135	136	195.0	1.4e-65	1.4521492295214924
OG27529	Potato	Dom. pepper	PGSC0003DMP400002648	Capana02g003278	315	311	314	404.0	2.08e-142	1.298724034093809
OG27529	Tomato Cherry	S. pimp	SLYcer02g03459.1	SPI02g02351.1	195	135	195	229.0	7.53e-78	1.4353276353276354
OG27529	S. pimp	Tomato Cherry	SPI02g02351.1	SLYcer02g02741.1	135	135	135	249.0	5.96e-87	1.8518518518518519
OG27529	Tomato	Potato	Solyc02g066850.1.1	PGSC0003DMP400024780	67	104	56	80.1	1.6100000000000001e-21	0.9567379448909299
OG27529	Tomato	S. pimp	Solyc02g032720.3.1	SPI02g01632.1	371	329	377	320.0	4.71e-108	0.9121981992315191
OG27529	Tomato	Potato	Solyc02g066905.1.1	PGSC0003DMP400024781	123	128	123	201.0	2.43e-68	1.6266196646341462
OG27529	S. Pennelli	Dom. pepper	Sopen00g007860.1	Capana02g003278	241	311	234	128.0	9.440000000000001e-36	0.46304919213886403
OG27529	Tomato	Potato	Solyc02g066890.2.1	PGSC0003DMP400002648	354	315	207	130.0	4.950000000000001e-35	0.37019101425881085
OG27529	S. pimp	Tomato Cherry	SPI02g02355.1	SLYcer02g03462.1	359	223	236	383.0	1.0599999999999999e-134	1.3949560937831795
OG27529	Tomato	Potato	Solyc02g066857.1.1	PGSC0003DMP400061289	127	137	128	189.0	4.09e-63	1.4023794470946607
OG27529	S. pimp	Tomato Cherry	SPI02g02352.1	SLYcer02g02734.1	75	71	71	140.0	7.049999999999999e-46	1.9125821596244132
OG27529	Tomato	Potato	Solyc02g066855.1.1	PGSC0003DMP400024781	122	128	122	201.0	4.71e-68	1.633516905737705
OG27529	S. pimp	Tomato Cherry	SPI02g02355.1	SLYcer02g03467.1	359	359	359	476.0	2.18e-169	1.3328690807799441
OG27529	S. pimp	Tomato Cherry	SPI02g02353.1	SLYcer02g02739.1	226	250	153	282.0	1.22e-96	1.1834690265486725
OG27529	Tomato Cherry	S. pimp	SLYcer02g03460.1	SPI02g02352.1	95	75	75	146.0	9.179999999999999e-48	1.7575438596491229
OG27529	Tomato Cherry	S. pimp	SLYcer02g03459.1	SPI02g01431.1	195	135	195	224.0	7.16e-76	1.398860398860399
OG27529	Wild pepper	Potato	Capang02g003023	PGSC0003DMP400002648	311	315	314	409.0	1.52e-144	1.298724034093809
OG27529	S. pimp	Tomato Cherry	SPI02g02354.1	SLYcer02g02735.1	70	77	70	109.0	1.55e-33	1.522077922077922
OG27529	Tomato	Potato	Solyc01g058740.2.1	PGSC0003DMP400024780	90	104	52	73.2	2.13e-18	0.7608119658119659
OG27529	S. pimp	Tomato Cherry	SPI02g02353.1	SLYcer02g03462.1	226	223	212	277.0	3.2799999999999995e-95	1.2383328703519982
OG27529	Tomato Cherry	S. pimp	SLYcer02g03458.1	SPI02g01420.1	130	130	130	253.0	8.52e-89	1.9461538461538461
OG27529	Tomato	S. pimp	Solyc02g032730.1.1	SPI02g01636.1	174	202	188	251.0	4.66e-86	1.342551496528963
OG27529	S. pimp	Tomato Cherry	SPI02g02350.1	SLYcer02g02738.1	130	130	130	246.0	6.82e-86	1.8923076923076922
OG27529	Tomato Cherry	S. pimp	SLYcer02g03458.1	SPI02g02350.1	130	130	130	258.0	8.86e-91	1.9884615384615385
OG27529	S. pimp	Tomato	SPI05g02642.1	Solyc02g066857.1.1	81	127	66	82.8	3.0800000000000003e-22	0.8204286964129484
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03473.1	Capang05g000800	66	65	63	75.5	2.54e-20	1.1527389277389277
OG27529	Tomato Cherry	Wild pepper	SLYcer02g02530.1	Capang05g000800	117	65	61	82.4	3.16e-22	0.9894017094017094
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03472.1	Capang03g001062	69	65	61	69.7	5.53e-18	1.057892976588629
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03464.1	Capang05g000800	88	65	66	66.6	1.89e-16	0.8929895104895105
OG27529	S. pimp	Tomato Cherry	SPI02g02347.1	SLYcer02g03455.1	122	84	75	98.6	3.73e-28	0.9942818110850897
OG27529	Tomato Cherry	Wild pepper	SLYcer02g02628.1	Capang05g000800	124	65	63	68.2	1.6e-16	0.801228287841191
OG27529	Tomato Cherry	Wild pepper	SLYcer02g02763.1	Capang03g001062	55	65	40	47.8	1.51e-09	0.8231468531468531
OG27529	S. pimp	Tomato Cherry	SPI02g02350.1	SLYcer02g03458.1	130	130	130	259.0	6.31e-91	1.9884615384615385
OG27529	S. pimp	Wild pepper	SPI02g02355.1	Capang02g003023	359	311	222	127.0	4.9e-34	0.37409649884907165
OG27529	Potato	S. pimp	PGSC0003DMP400061289	SPI02g01431.1	137	135	136	199.0	5.94e-67	1.4742633144092998
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03463.1	Capang05g000800	124	65	64	62.8	2.06e-14	0.7423511166253102
OG27529	Tomato	S. pimp	Solyc02g088910.3.1	SPI02g04227.1	318	317	317	616.0	4.92e-226	1.9385899648830427
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03462.1	Capang02g003023	223	311	231	133.0	6.42e-38	0.5008218822545528
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03461.1	Capang02g003023	359	311	204	106.0	2.33e-26	0.3408360128617363
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03456.1	Capang05g000800	66	65	65	89.0	1.17e-25	1.3414335664335666
OG27529	S. pimp	Tomato Cherry	SPI02g02356.1	SLYcer02g03468.1	120	130	120	230.0	8.1e-80	1.8512820512820514
OG27529	Wild pepper	Tomato Cherry	Capang05g000800	SLYcer02g03456.1	65	66	65	86.7	1.3299999999999999e-24	1.3414335664335666
OG27529	S. pimp	Tomato Cherry	SPI02g02356.1	SLYcer02g02521.1	120	130	120	232.0	1.4000000000000001e-80	1.8673076923076923
OG27529	Tomato Cherry	Wild pepper	SLYcer02g03456.1	Capang03g001062	66	65	65	90.1	4.07e-26	1.3612587412587414
OG27529	S. pimp	Tomato Cherry	SPI02g02356.1	SLYcer02g02738.1	120	130	120	236.0	4.17e-82	1.8993589743589743
OG27529	S. pimp	Tomato Cherry	SPI02g02350.1	SLYcer02g02521.1	130	130	130	249.0	4.11e-87	1.9153846153846155
OG27529	Tomato Cherry	Tomato	SLYcer02g03455.1	Solyc02g066840.2.1	84	145	102	83.2	3.8600000000000003e-22	0.7797536945812807
OG27529	Tomato Cherry	S. pimp	SLYcer02g02741.1	SPI02g01431.1	135	135	135	248.0	2.4e-86	1.8222222222222222
OG27529	Tomato Cherry	S. pimp	SLYcer02g02738.1	SPI02g02356.1	130	120	120	238.0	5.43e-83	1.8993589743589743
OG27529	Tomato Cherry	Tomato	SLYcer02g03463.1	Solyc02g032680.2.1	124	121	124	178.0	2.75e-59	1.4613436416955479
OG27529	Tomato Cherry	Tomato	SLYcer02g03463.1	Solyc02g150115.1.1	124	122	124	176.0	1.16e-58	1.435021152829191
OG27529	Tomato	S. pimp	Solyc02g066890.2.1	SPI02g02355.1	354	359	353	549.0	2.2e-198	1.5400476842453141
OG27529	Tomato Cherry	Tomato	SLYcer02g03463.1	Solyc02g066905.1.1	124	123	124	176.0	1.7000000000000002e-58	1.4291568318908996
OG27529	Tomato Cherry	Tomato	SLYcer02g03463.1	Solyc02g030633.1.1	124	119	125	172.0	4.99e-57	1.4243019788560587
OG27529	Tomato Cherry	Tomato	SLYcer02g03463.1	Solyc02g066855.1.1	124	122	124	171.0	1.5700000000000001e-56	1.3943680592279217
OG27529	Tomato	S. pimp	Solyc02g066880.2.1	SPI02g01423.1	161	299	210	97.4	6.09e-25	0.46784519827998094
OG27529	S. Pennelli	Tomato Cherry	Sopen00g007860.1	SLYcer02g03462.1	241	223	213	380.0	1.92e-135	1.6424743687550007
OG27529	Tomato	Wild pepper	Solyc02g030620.1.1	Capang02g003023	297	311	212	119.0	1.81e-31	0.38263665594855306
OG27529	Tomato	Wild pepper	Solyc02g030625.1.1	Capang03g001062	112	65	62	70.9	9.41e-18	0.866813186813187
OG27529	Tomato	S. pimp	Solyc02g066857.1.1	SPI02g02351.1	127	135	126	249.0	4.24e-87	1.8907261592300961
OG27529	Tomato Cherry	Tomato	SLYcer02g03464.1	Solyc02g032695.1.1	88	100	88	168.0	2.1200000000000002e-56	1.7888636363636363
OG27529	Tomato	Wild pepper	Solyc02g030633.1.1	Capang03g001062	119	65	62	73.6	1.04e-18	0.878338720103426
OG27529	Tomato Cherry	Tomato	SLYcer02g03466.1	Solyc02g030637.1.1	139	127	134	209.0	3.92e-71	1.5746332068203706
OG27529	Tomato	Wild pepper	Solyc02g032140.3.1	Capang05g000800	121	65	63	68.2	1.45e-16	0.8080864589955499
OG27529	Tomato	Wild pepper	Solyc02g032680.2.1	Capang05g000800	121	65	64	69.3	5.11e-17	0.8165479974570883
OG27529	Wild pepper	Dom. pepper	Capang02g003023	Capana02g003278	311	311	311	591.0	1.7799999999999997e-216	1.9003215434083602
OG27529	Tomato Cherry	Tomato	SLYcer02g03466.1	Solyc02g066857.1.1	139	127	134	198.0	5.1e-67	1.4989520194867727
OG27529	Tomato Cherry	Tomato	SLYcer02g03467.1	Solyc02g066890.2.1	359	354	353	464.0	6.76e-165	1.294642997655131
OG27529	Tomato Cherry	Tomato	SLYcer02g03467.1	Solyc02g066900.3.1	359	312	353	412.0	3.54e-145	1.2326798085851012
OG27529	S. pimp	Potato	SPI01g05417.1	PGSC0003DMP400024781	65	128	78	80.1	2.7700000000000004e-21	0.955967548076923
OG27529	Tomato Cherry	Tomato	SLYcer02g03468.1	Solyc02g066905.1.1	130	123	122	248.0	4.7e-87	1.9696685428392744
OG27529	Tomato	Tomato Cherry	Solyc02g088910.3.1	SLYcer02g05303.1	318	317	317	616.0	3.51e-226	1.9385899648830427
OG27529	S. Pennelli	S. pimp	Sopen02g033600.1	SPI02g04227.1	317	317	317	610.0	1.3e-223	1.9211356466876972
OG27529	Tomato Cherry	Tomato	SLYcer02g03469.1	Solyc02g030610.3.1	156	154	149	262.0	1.24e-91	1.6935980685980687
OG27529	Tomato Cherry	Tomato	SLYcer02g03462.1	Solyc02g030650.1.1	223	181	179	312.0	9.93e-110	1.559187870079033
OG27529	Tomato Cherry	Tomato	SLYcer02g03462.1	Solyc02g032690.1.1	223	241	239	358.0	4.31e-127	1.5431870197048918
OG27529	Tomato Cherry	Tomato	SLYcer02g03461.1	Solyc02g032690.1.1	359	241	233	326.0	3e-112	1.1262092719518257
OG27529	Tomato	Potato	Solyc02g032695.1.1	PGSC0003DMP400024780	100	104	86	132.0	1.7299999999999999e-41	1.3096153846153846
OG27529	Tomato	S. pimp	Solyc02g066905.1.1	SPI02g01428.1	123	130	121	233.0	5.4599999999999995e-81	1.8392432770481553
OG27529	Tomato Cherry	Tomato	SLYcer02g03458.1	Solyc02g066855.1.1	130	122	121	248.0	9.18e-87	1.9740857503152585
OG27529	Tomato	Potato	Solyc02g150115.1.1	PGSC0003DMP400024781	122	128	122	201.0	2.3399999999999998e-68	1.633516905737705
OG27529	Tomato	Potato	Solyc02g030610.3.1	PGSC0003DMP400024781	154	128	146	165.0	2.41e-53	1.2029728084415585
OG27529	Tomato	Potato	Solyc02g030620.1.1	PGSC0003DMP400002648	297	315	200	127.0	1.33e-34	0.39182299182299185
OG27529	Tomato	S. pimp	Solyc02g066905.1.1	SPI02g01420.1	123	130	122	233.0	7.749999999999999e-81	1.8351782363977485
