Gen_a	Gen_b	Species_a	Species_b	og	normalized_bit_score	Hormone
Solyc12g045030	SLYcer12g04263	tomato	TomatoCerasiforme	27675	1	Ethylene
Solyc07g062970	Capana07g002169	tomato	CaZL1.pep	27681	1	Ethylene
Solyc02g080200	PGSC0003DMP400003743\tPGSC0003DMT400005343	tomato	Potato	27702	1	Ethylene
Solyc02g080220	PGSC0003DMP400003743\tPGSC0003DMT400005343	tomato	Potato	27702	1	Ethylene
Solyc02g080220	Capana02g002158	tomato	CaZL1.pep	27702	1	Ethylene
Solyc02g080220	Capana02g002159	tomato	CaZL1.pep	27702	1	Ethylene
Solyc02g080220	Capang02g001950	tomato	CaChiltepin.pep	27702	1	Ethylene
Solyc02g080220	Sopen02g024940	tomato	TomatoPennelli	27702	1	Ethylene
Solyc02g080220	Sopen02g024920	tomato	TomatoPennelli	27702	1	Ethylene
Solyc01g005760	SLYcer01g00226	tomato	TomatoCerasiforme	27707	1	Ethylene
Solyc01g005760	Sopen01g001720	tomato	TomatoPennelli	27707	0	Ethylene
Solyc09g005080	PGSC0003DMP400011110\tPGSC0003DMT400016034	tomato	Potato	27707	1	Ethylene
Solyc09g005080	Sopen09g001060	tomato	TomatoPennelli	27707	1	Ethylene
Solyc09g005080	SPI09g00068	tomato	Tomatopimp	27707	1	Ethylene
Solyc09g005080	Capang09g000838	tomato	CaChiltepin.pep	27707	1	Ethylene
Solyc09g005080	Capana09g001153	tomato	CaZL1.pep	27707	0	Ethylene
Solyc09g005080	SLYcer09g00177	tomato	TomatoCerasiforme	27707	1	Ethylene
Solyc03g122350	Capana03g000100	tomato	CaZL1.pep	27713	1	Ethylene
Solyc03g122360	Capana03g000100	tomato	CaZL1.pep	27713	1	Ethylene
Solyc03g122350	Capana03g000102	tomato	CaZL1.pep	27713	1	Ethylene
Solyc03g122360	Capana03g000102	tomato	CaZL1.pep	27713	1	Ethylene
Solyc09g008010	PGSC0003DMP400037356\tPGSC0003DMT400055495	tomato	Potato	27716	1	Ethylene
Solyc09g008010	PGSC0003DMP400037355\tPGSC0003DMT400055494	tomato	Potato	27716	1	Ethylene
Solyc09g008010	SPI09g00300	tomato	Tomatopimp	27716	1	Ethylene
Solyc09g008010	Capana09g002212	tomato	CaZL1.pep	27716	1	Ethylene
Solyc09g008010	Capang09g001721	tomato	CaChiltepin.pep	27716	1	Ethylene
Solyc03g007210	Capang07g001014	tomato	CaChiltepin.pep	27717	1	Ethylene
Solyc03g007210	Capana00g003840	tomato	CaZL1.pep	27717	1	Ethylene
Solyc01g112220	SPI01g08828	tomato	Tomatopimp	27717	1	Ethylene
Solyc01g112220	SLYcer01g08597	tomato	TomatoCerasiforme	27717	1	Ethylene
Solyc01g112220	Capana08g002299	tomato	CaZL1.pep	27717	0	Ethylene
Solyc01g112220	Sopen01g054270	tomato	TomatoPennelli	27717	1	Ethylene
Solyc07g049530	Sopen07g024890	tomato	TomatoPennelli	27733	2	Ethylene
Solyc07g049530	Sopen07g024880	tomato	TomatoPennelli	27733	2	Ethylene
Solyc07g049530	SLYcer07g04364	tomato	TomatoCerasiforme	27733	2	Ethylene
Solyc07g049530	SPI07g05068	tomato	Tomatopimp	27733	2	Ethylene
Solyc07g049530	Capang00g000130	tomato	CaChiltepin.pep	27733	1	Ethylene
Solyc07g049530	Capang02g001977	tomato	CaChiltepin.pep	27733	1	Ethylene
Solyc07g049530	Capana00g001942	tomato	CaZL1.pep	27733	1	Ethylene
Solyc07g049530	Capana00g000688	tomato	CaZL1.pep	27733	1	Ethylene
Solyc12g006380	Capana09g000454	tomato	CaZL1.pep	27733	1	Ethylene
Solyc12g006380	Capana09g000437	tomato	CaZL1.pep	27733	1	Ethylene
Solyc12g006380	PGSC0003DMP400050181\tPGSC0003DMT400074120	tomato	Potato	27733	1	Ethylene
Solyc12g006380	SPI12g00291	tomato	Tomatopimp	27733	2	Ethylene
Solyc12g006380	SLYcer12g00257	tomato	TomatoCerasiforme	27733	2	Ethylene
Solyc10g079930	PGSC0003DMP400051998\tPGSC0003DMT400076736	tomato	Potato	27756	1	Ethylene
Solyc01g107820	PGSC0003DMP400044887\tPGSC0003DMT400066574	tomato	Potato	27756	1	Ethylene
Solyc01g107820	Sopen01g049990	tomato	TomatoPennelli	27756	1	Ethylene
Solyc01g107820	Capang01g004878	tomato	CaChiltepin.pep	27756	1	Ethylene
Solyc01g107820	SLYcer01g08176	tomato	TomatoCerasiforme	27756	*	Ethylene
Solyc01g107820	Capana08g002328	tomato	CaZL1.pep	27756	1	Ethylene
Solyc12g042600	SPI12g03989	tomato	Tomatopimp	27756	1	Ethylene
Solyc12g042600	Sopen12g021740	tomato	TomatoPennelli	27756	1	Ethylene
Solyc12g042600	PGSC0003DMP400049885\tPGSC0003DMT400073709	tomato	Potato	27756	1	Ethylene
Solyc11g069700	SLYcer11g03877	tomato	TomatoCerasiforme	27763	1	Ethylene
Solyc11g069700	Capang06g002391	tomato	CaChiltepin.pep	27763	1	Ethylene
Solyc11g069700	SPI11g03940	tomato	Tomatopimp	27763	1	Ethylene
Solyc11g069700	Capana06g002575	tomato	CaZL1.pep	27763	1	Ethylene
Solyc11g069700	Capana06g002536	tomato	CaZL1.pep	27763	1	Ethylene
Solyc11g069700	Capana11g000046	tomato	CaZL1.pep	27763	1	Ethylene
Solyc11g069700	Capana11g000123	tomato	CaZL1.pep	27763	1	Ethylene
Solyc11g069700	Sopen11g028580	tomato	TomatoPennelli	27763	1	Ethylene
Solyc11g069700	Sopen06g001040	tomato	TomatoPennelli	27763	1	Ethylene
Solyc11g069700	Sopen06g004650	tomato	TomatoPennelli	27763	1	Ethylene
Solyc11g069700	Sopen11g027830	tomato	TomatoPennelli	27763	1	Ethylene
